"年","リーグ","シーズン","球団id","名前","選手id","投","試合","完投","完了","当初","補回","無点","勝利","無四球","先発","リリーフ","勝利","敗北","引分","セーブ","ＳＰ","ホールド","ＨＰ","勝率","打者","打数","投球回","安打","本塁打","犠打","犠飛","四球計","故意","四球","死球","三振","暴投","ボーク","失点","自責点","防御率","妨害出塁","アウト"
"1937","1L","春","02","景浦　将","16155","R","22","3","14","4","0","1","0","7","15","11","5","0","NA","NA","NA","NA","0.688","434","380","106.33","72","0","14","0","39","0","1","52","0","0","26","11","0.93","","319"
"1937","1L","春","04","重松　通雄","520","R","23","4","7","8","0","0","0","12","11","6","3","0","NA","NA","NA","NA","0.667","470","380","105.67","78","3","9","0","76","0","5","26","1","0","45","31","2.64","","317"
"1937","1L","春","06","伊藤　次郎","16322","L","16","8","1","6","1","0","0","14","2","5","7","0","NA","NA","NA","NA","0.417","415","360","97.67","79","2","6","0","47","0","2","26","0","1","41","31","2.86","","293"
"1937","1L","春","07","中山　正嘉","15256","R","24","4","11","4","0","3","0","8","16","5","7","0","NA","NA","NA","NA","0.417","430","359","97.00","80","0","10","0","59","0","2","51","2","0","45","35","3.25","","291"
"1937","1L","春","02","若林　忠志","281","R","21","4","8","6","0","0","1","10","11","8","2","0","NA","NA","NA","NA","0.800","393","361","92.00","85","1","5","0","25","0","2","41","1","0","37","18","1.76","","276"
"1937","1L","春","05","菊矢　吉男","659","R","12","7","3","2","0","2","0","9","3","6","2","1","NA","NA","NA","NA","0.750","357","313","81.33","72","0","3","0","40","0","1","42","1","1","29","17","1.88","","244"
"1937","1L","春","21","藤野　文三郎","16346","L","11","6","1","4","0","0","0","10","1","2","6","0","NA","NA","NA","NA","0.250","378","321","79.33","92","1","7","0","48","0","2","31","1","0","48","35","3.97","","238"
"1937","1L","春","05","桜井　七之助","16236","R","19","2","11","3","0","0","0","5","14","0","5","0","NA","NA","NA","NA","0.000","352","301","72.00","87","0","6","0","44","0","1","13","0","0","63","36","4.50","","216"
"1937","1L","春","21","松本　操","16334","L","12","3","3","5","0","0","0","8","4","1","7","0","NA","NA","NA","NA","0.125","310","270","66.33","71","3","8","0","31","0","1","21","2","1","57","19","2.58","","199"
"1937","1L","春","04","中田　武夫","330","R","14","3","3","5","0","0","0","8","6","5","2","0","NA","NA","NA","NA","0.714","268","230","63.33","49","0","6","0","30","0","2","20","1","0","28","16","2.27","","190"
"1937","1L","春","02","藤村　富美男","41","R","12","2","6","3","0","1","0","5","7","4","1","1","NA","NA","NA","NA","0.800","223","201","55.33","40","0","2","0","19","0","1","27","1","0","14","8","1.30","","166"
"1937","1L","春","03","遠藤　忠二郎","16208","R","8","5","0","3","1","1","0","8","0","3","4","0","NA","NA","NA","NA","0.429","250","202","55.33","46","1","9","0","36","0","3","16","0","0","30","28","4.55","","166"
"1937","1L","春","21","古川　正男","16148","R","10","3","4","3","0","0","0","6","4","1","3","0","NA","NA","NA","NA","0.250","221","166","43.67","42","1","3","0","47","0","5","25","1","0","32","25","5.15","","131"
"1937","1L","春","03","大沢　清","15096","R","7","1","4","2","0","0","0","3","4","1","4","0","NA","NA","NA","NA","0.200","147","127","31.67","36","0","0","0","20","0","0","5","1","0","25","22","6.25","","95"
"1937","1L","春","07","松元　三彦","16158","R","9","0","7","2","0","0","0","2","7","1","2","0","NA","NA","NA","NA","0.333","164","121","30.00","32","0","2","0","39","0","2","15","2","0","29","24","7.20","","90"
"1937","1L","春","04","北井　正雄","16128","R","7","1","2","4","0","0","0","5","2","2","4","0","NA","NA","NA","NA","0.333","124","106","26.67","33","0","5","0","13","0","0","13","1","0","15","10","3.38","","80"
"1937","1L","春","21","石井　秋雄","16027","R","7","0","6","1","0","0","0","1","6","1","3","0","NA","NA","NA","NA","0.250","135","112","26.33","31","1","2","0","21","0","0","10","1","0","25","17","5.81","","79"
"1937","1L","春","06","金子　裕","16145","L","6","0","2","1","0","0","0","1","5","1","0","0","NA","NA","NA","NA","1.000","100","73","21.67","15","0","3","0","22","0","2","12","0","0","10","8","3.32","","65"
"1937","1L","春","21","大石　綱","16352","L","5","0","2","2","0","0","0","2","3","0","3","0","NA","NA","NA","NA","0.000","114","88","21.67","25","0","3","0","23","0","0","7","1","0","27","19","7.89","","65"
"1937","1L","春","05","遠藤　忠二郎","16208","R","3","1","0","2","0","0","0","3","0","1","1","0","NA","NA","NA","NA","0.500","73","65","16.00","18","0","1","0","7","0","0","1","0","0","10","6","3.38","","48"
"1937","1L","春","04","丸尾　千年次","16215","R","4","1","1","0","0","0","0","1","3","0","1","0","NA","NA","NA","NA","0.000","65","51","15.00","6","1","0","0","13","0","1","7","1","0","7","4","2.40","","45"
