"1937","1L","4","林　信一郎","16240"
"1937","1L","4","北井　正雄","16128"
"1937","1L","4","西村　正夫","493"
"1937","1L","4","堀尾　文人","16073"
"1937","1L","4","山下　好一","16109"
"1937","1L","4","沖　克已","16355"
"1937","1L","5","近藤　久","16234"
"1937","1L","5","手塚　勝巳","16115"
"1937","1L","5","伊原　徳栄","16143"
"1937","1L","5","原　一朗","16223"
"1937","1L","5","藤浪　光雄","16098"
"1937","1L","5","浅原　直人","15006"
"1937","1L","5","漆原　進","16180"
"1937","1L","5","遠藤　忠二郎","16208"
"1937","1L","5","菊矢　吉男","659"
"1937","1L","5","桜井　七之助","16236"
"1937","1L","5","佐山　昌義","16003"
"1937","1L","5","中野　隆雄","16129"
"1937","1L","5","中村　三郎","16111"
"1937","1L","5","成瀬　芳輝","16132"
"1937","1L","5","大友　一明","590"
"1937","1L","5","鬼頭　数雄","16198"
"1937","1L","5","坪内　道則","248"
"1937","1L","5","水谷　則一","546"
"1937","1L","5","村田　重治","16192"
"1937","1L","5","阿部　重四郎","16205"
"1937","1L","5","煤孫　伝","16102"
"1937","1L","5","日野　弘美","16047"
"1937","1L","5","柳沢　騰市","16082"
"1937","1L","5","高野　百介","16358"
"1937","1L","5","小林　善一郎","16359"
"1937","1L","5","楠本　政夫","16362"
"1937","1L","5","安藤 之制","16364"
"1937","1L","5","西池 秀豪","16365"
"1937","1L","6","北浦　三男","16141"
"1937","1L","6","中村　民雄","16190"
"1937","1L","6","野口　明","169"
"1937","1L","6","今岡　謙次郎","16220"
"1937","1L","6","岩田　次男","16164"
"1937","1L","6","大貫　賢","16069"
"1937","1L","6","金子　裕","16145"
"1937","1L","6","苅田　久徳","88"
"1937","1L","6","中村　信一","618"
"1937","1L","6","横沢　七郎","612"
"1937","1L","6","綿貫　惣司","16152"
"1937","1L","6","青木　幸造","16093"
"1937","1L","6","浅岡　三郎","323"
"1937","1L","6","家村　相太郎","668"
"1937","1L","6","武田　勇","16054"
"1937","1L","6","横沢　四郎","16068"
"1937","1L","6","尾茂田　叶","16087"
"1937","1L","6","伊藤　次郎","16322"
"1937","1L","6","森口　次郎","16071"
"1937","1L","6","横沢　七郎","612"
"1937","1L","7","古谷　倉之助","444"
"1937","1L","7","鈴木　鶴雄","16150"
"1937","1L","7","中山　正嘉","15256"
"1937","1L","7","相原　輝夫","16090"
"1937","1L","7","岡田　源三郎","16064"
"1937","1L","7","松元　三彦","16158"
"1937","1L","7","村田　信一","16140"
"1937","1L","7","江口　行男","16151"
"1937","1L","7","小林　利蔵","16016"
"1937","1L","7","五味　芳夫","600"
"1937","1L","7","瀬井　清","16168"
"1937","1L","7","濃人　渉","587"
"1937","1L","7","平川　喜代美","16108"
"1937","1L","7","星野　正男","16119"
"1937","1L","7","安永　正四郎","16166"
"1937","1L","7","川上　良作","16067"
"1937","1L","7","黒沢　俊夫","608"
"1937","1L","7","島　秀之助","16081"
"1937","1L","7","三上　良夫","16183"
"1937","1L","7","小林　茂太","16169"
"1937","1L","7","佐々木　常助","16157"
"1937","1L","7","塩田　猪年男","15984"
"1937","1L","7","矢野　槙雄","16363"
"1937","1L","21","ハリス","16086"
"1937","1L","21","漆原　進","16180"
"1937","1L","21","小島　利男","525"
"1937","1L","21","佐藤　武夫","16182"
